,연도,일시,지점,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
0,0,01-01 00:00,아산,0.1911532385466034,0.0830555555555555,0.0767263427109974,0.0,0.501
1,0,01-01 01:00,아산,0.1848341232227488,0.0866666666666666,0.0485933503836317,0.0,0.547
2,0,01-01 02:00,아산,0.1816745655608214,0.0872222222222222,0.0255754475703324,0.0,0.5700000000000001
3,0,01-01 03:00,아산,0.1737756714060031,0.4247222222222223,0.0281329923273657,0.0,0.627
4,0,01-01 04:00,아산,0.1706161137440758,0.0,0.0102301790281329,0.0,0.689
5,0,01-01 05:00,아산,0.1706161137440758,0.3319444444444444,0.0383631713554987,0.0,0.7100000000000001
6,0,01-01 06:00,아산,0.1769352290679305,0.3202777777777778,0.0127877237851662,0.0,0.7170000000000001
7,0,01-01 07:00,아산,0.1879936808846761,0.1463888888888889,0.0255754475703324,0.0,0.6970000000000001
8,0,01-01 08:00,아산,0.1974723538704581,0.0683333333333333,0.0179028132992327,0.0,0.635
9,0,01-01 09:00,아산,0.2211690363349131,0.9733333333333332,0.0127877237851662,0.0,0.5650000000000001
10,0,01-01 10:00,아산,0.2227488151658767,0.9883333333333334,0.0383631713554987,0.0,0.547
11,0,01-01 11:00,아산,0.2369668246445497,0.0338888888888888,0.0358056265984654,0.0,0.5609999999999999
12,0,01-01 12:00,아산,0.2638230647709321,0.7669444444444445,0.0230179028132992,0.0,0.533
13,0,01-01 13:00,아산,0.278041074249605,0.638888888888889,0.0332480818414322,0.0,0.517
14,0,01-01 14:00,아산,0.273301737756714,0.5425000000000001,0.0306905370843989,0.0,0.504
15,0,01-01 15:00,아산,0.2764612954186414,0.5805555555555556,0.0306905370843989,0.0,0.476
16,0,01-01 16:00,아산,0.2353870458135861,0.5469444444444445,0.0204603580562659,0.0,0.596
17,0,01-01 17:00,아산,0.2559241706161137,0.4591666666666667,0.0179028132992327,0.0,0.537
18,0,01-01 18:00,아산,0.2543443917851501,0.5186111111111111,0.0358056265984654,0.0,0.611
19,0,01-01 19:00,아산,0.2654028436018957,0.5694444444444444,0.0383631713554987,0.0,0.548
20,0,01-01 20:00,아산,0.2685624012638231,0.3752777777777777,0.0383631713554987,0.0,0.5359999999999999
21,0,01-01 21:00,아산,0.278041074249605,0.3505555555555555,0.0434782608695652,0.0,0.475
22,0,01-01 22:00,아산,0.2796208530805687,0.3255555555555556,0.0613810741687979,0.0,0.475
23,0,01-01 23:00,아산,0.278041074249605,0.2997222222222222,0.0460358056265984,0.0,0.5700000000000001
24,0,01-02 00:00,아산,0.2701421800947867,0.3255555555555556,0.0511508951406649,0.0,0.665
25,0,01-02 01:00,아산,0.2669826224328594,0.3608333333333333,0.0588235294117647,0.0,0.689
26,0,01-02 02:00,아산,0.2685624012638231,0.3294444444444444,0.0409207161125319,0.0,0.704
27,0,01-02 03:00,아산,0.2717219589257504,0.3444444444444444,0.0434782608695652,0.0,0.713
28,0,01-02 04:00,아산,0.273301737756714,0.3183333333333333,0.0383631713554987,0.0,0.719
29,0,01-02 05:00,아산,0.2748815165876777,0.3036111111111111,0.0434782608695652,0.0,0.735
30,0,01-02 06:00,아산,0.2796208530805687,0.2638888888888889,0.0204603580562659,0.0,0.726
31,0,01-02 07:00,아산,0.292259083728278,0.0,0.0,0.0,0.7170000000000001
32,0,01-02 08:00,아산,0.3033175355450237,0.3738888888888889,0.0511508951406649,0.0,0.6709999999999999
33,0,01-02 09:00,아산,0.3364928909952607,0.4041666666666667,0.0281329923273657,0.0,0.618
34,0,01-02 10:00,아산,0.3428120063191153,0.0336111111111111,0.0255754475703324,0.0,0.626
35,0,01-02 11:00,아산,0.353870458135861,0.9941666666666666,0.0485933503836317,0.0,0.63
36,0,01-02 12:00,아산,0.3665086887835703,0.0022222222222222,0.0460358056265984,0.0,0.645
37,0,01-02 13:00,아산,0.3854660347551343,0.9561111111111112,0.0153452685421994,0.0,0.609
38,0,01-02 14:00,아산,0.3744075829383886,0.0063888888888888,0.0204603580562659,0.0,0.628
39,0,01-02 15:00,아산,0.3570300157977883,0.9833333333333334,0.0332480818414322,0.0,0.6539999999999999
40,0,01-02 16:00,아산,0.3570300157977883,0.1422222222222222,0.0179028132992327,0.0,0.6809999999999999
41,0,01-02 17:00,아산,0.3522906793048973,0.3283333333333333,0.0230179028132992,0.0,0.7020000000000001
42,0,01-02 18:00,아산,0.325434439178515,0.0,0.0076726342710997,0.0,0.725
43,0,01-02 19:00,아산,0.296998420221169,0.5475,0.0255754475703324,0.0,0.824
44,0,01-02 20:00,아산,0.2954186413902054,0.0,0.0,0.0,0.854
45,0,01-02 21:00,아산,0.2875197472353871,0.5163888888888889,0.0332480818414322,0.0,0.861
46,0,01-02 22:00,아산,0.2843601895734597,0.1738888888888889,0.0153452685421994,0.0,0.864
47,0,01-02 23:00,아산,0.2796208530805687,0.6961111111111111,0.0127877237851662,0.0,0.863
48,0,01-03 00:00,아산,0.2369668246445497,0.0,0.0,0.0,0.851
49,0,01-03 01:00,아산,0.2243285939968404,0.0,0.0051150895140664,0.0,0.8270000000000001
50,0,01-03 02:00,아산,0.2069510268562401,0.0,0.0076726342710997,0.0,0.8150000000000001
51,0,01-03 03:00,아산,0.2417061611374407,0.3183333333333333,0.0306905370843989,0.0,0.8270000000000001
52,0,01-03 04:00,아산,0.2306477093206951,0.0,0.0051150895140664,0.0,0.8250000000000001
53,0,01-03 05:00,아산,0.2101105845181674,0.0,0.0076726342710997,0.0,0.8150000000000001
54,0,01-03 06:00,아산,0.2322274881516587,0.0,0.0025575447570332,0.0,0.8220000000000001
55,0,01-03 07:00,아산,0.2638230647709321,0.9163888888888888,0.0230179028132992,0.0,0.836
56,0,01-03 08:00,아산,0.2906793048973144,0.9341666666666668,0.0255754475703324,0.0,0.853
57,0,01-03 09:00,아산,0.339652448657188,0.0172222222222222,0.0153452685421994,0.0,0.874
58,0,01-03 10:00,아산,0.372827804107425,0.035,0.0230179028132992,0.0,0.704
59,0,01-03 11:00,아산,0.4391785150078989,0.4744444444444445,0.0332480818414322,0.0,0.492
60,0,01-03 12:00,아산,0.4439178515007899,0.3538888888888889,0.0562659846547314,0.0,0.5
61,0,01-03 13:00,아산,0.4486571879936809,0.3461111111111111,0.0255754475703324,0.0,0.469
62,0,01-03 14:00,아산,0.4565560821484992,0.3622222222222223,0.0664961636828644,0.0,0.45
63,0,01-03 15:00,아산,0.4423380726698263,0.3941666666666667,0.0741687979539642,0.0,0.486
64,0,01-03 16:00,아산,0.4312796208530806,0.3813888888888889,0.0690537084398977,0.0,0.529
65,0,01-03 17:00,아산,0.4296998420221169,0.3452777777777778,0.0434782608695652,0.0,0.545
66,0,01-03 18:00,아산,0.4233807266982622,0.5027777777777778,0.0358056265984654,0.0,0.589
67,0,01-03 19:00,아산,0.4360189573459716,0.425,0.0588235294117647,0.0,0.533
68,0,01-03 20:00,아산,0.4407582938388626,0.4227777777777777,0.0511508951406649,0.0,0.5559999999999999
