,연도,일시,지점,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
0,0,01-01 00:00,청양,0.1342812006319115,0.0,0.0051150895140664,0.0,0.798
1,0,01-01 01:00,청양,0.1390205371248025,0.0,0.0,0.0,0.805
2,0,01-01 02:00,청양,0.1327014218009478,0.0,0.0,0.0,0.797
3,0,01-01 03:00,청양,0.1658767772511848,0.1875,0.0230179028132992,0.0,0.8
4,0,01-01 04:00,청양,0.1563981042654028,0.0,0.0076726342710997,0.0,0.8
5,0,01-01 05:00,청양,0.1327014218009478,0.0,0.0051150895140664,0.0,0.793
6,0,01-01 06:00,청양,0.1058451816745655,0.0,0.0025575447570332,0.0,0.785
7,0,01-01 07:00,청양,0.1390205371248025,0.0,0.0076726342710997,0.0,0.7909999999999999
8,0,01-01 08:00,청양,0.1753554502369668,0.0,0.0076726342710997,0.0,0.729
9,0,01-01 09:00,청양,0.2259083728278041,0.2011111111111111,0.0306905370843989,0.0,0.628
10,0,01-01 10:00,청양,0.2622432859399684,0.4933333333333333,0.0460358056265984,0.0,0.5559999999999999
11,0,01-01 11:00,청양,0.2764612954186414,0.2061111111111111,0.0511508951406649,0.0,0.553
12,0,01-01 12:00,청양,0.282780410742496,0.6261111111111112,0.0460358056265984,0.0,0.519
13,0,01-01 13:00,청양,0.2875197472353871,0.5241666666666667,0.0306905370843989,0.0,0.496
14,0,01-01 14:00,청양,0.2890995260663507,0.7091666666666667,0.0230179028132992,0.0,0.476
15,0,01-01 15:00,청양,0.2559241706161137,0.1586111111111111,0.0127877237851662,0.0,0.5650000000000001
16,0,01-01 16:00,청양,0.2211690363349131,0.7861111111111111,0.0153452685421994,0.0,0.696
17,0,01-01 17:00,청양,0.1943127962085308,0.0,0.0025575447570332,0.0,0.739
18,0,01-01 18:00,청양,0.1816745655608214,0.0,0.0076726342710997,0.0,0.781
19,0,01-01 19:00,청양,0.2101105845181674,0.0,0.0,0.0,0.754
20,0,01-01 20:00,청양,0.2259083728278041,0.0,0.0,0.0,0.749
21,0,01-01 21:00,청양,0.2227488151658767,0.0,0.0076726342710997,0.0,0.753
22,0,01-01 22:00,청양,0.2496050552922591,0.0,0.0,0.0,0.7050000000000001
23,0,01-01 23:00,청양,0.2559241706161137,0.0,0.0076726342710997,0.0,0.6739999999999999
