,연도,일시,지점,기온(°C),풍향(deg),풍속(m/s),강수량(mm),습도(%)
26280,3,01-01 00:00,세종연서,0.1706161137440758,0.9841666666666667,0.0255754475703324,0.0,0.7989999999999999
26281,3,01-01 01:00,세종연서,0.1706161137440758,0.915277777777778,0.0179028132992327,0.0,0.808
26282,3,01-01 02:00,세종연서,0.1579778830963665,0.87,0.0153452685421994,0.0,0.8180000000000001
26283,3,01-01 03:00,세종연서,0.1658767772511848,0.943888888888889,0.0127877237851662,0.0,0.8250000000000001
26284,3,01-01 04:00,세종연서,0.1674565560821485,0.0,0.0076726342710997,0.0,0.8420000000000001
26285,3,01-01 05:00,세종연서,0.1674565560821485,0.92,0.0179028132992327,0.0,0.836
26286,3,01-01 06:00,세종연서,0.1690363349131121,0.7783333333333333,0.0179028132992327,0.0,0.8250000000000001
26287,3,01-01 07:00,세종연서,0.1974723538704581,0.0,0.0076726342710997,0.0,0.81
26288,3,01-01 08:00,세종연서,0.2227488151658767,0.6925,0.0127877237851662,0.0,0.758
26289,3,01-01 09:00,세종연서,0.2527646129541864,0.3244444444444444,0.0332480818414322,0.0,0.723
26290,3,01-01 10:00,세종연서,0.273301737756714,0.826388888888889,0.0230179028132992,0.0,0.7070000000000001
26291,3,01-01 11:00,세종연서,0.2890995260663507,0.0,0.0102301790281329,0.0,0.643
26292,3,01-01 12:00,세종연서,0.30173775671406,0.3177777777777778,0.0255754475703324,0.0,0.589
26293,3,01-01 13:00,세종연서,0.311216429699842,0.2377777777777777,0.0179028132992327,0.0,0.535
26294,3,01-01 14:00,세종연서,0.3127962085308057,0.0,0.0051150895140664,0.0,0.5409999999999999
26295,3,01-01 15:00,세종연서,0.311216429699842,0.3019444444444444,0.0281329923273657,0.0,0.555
26296,3,01-01 16:00,세종연서,0.3048973143759874,0.0,0.0102301790281329,0.0,0.559
26297,3,01-01 17:00,세종연서,0.2748815165876777,0.9475,0.0281329923273657,0.0,0.683
26298,3,01-01 18:00,세종연서,0.2543443917851501,0.9597222222222224,0.0204603580562659,0.0,0.734
26299,3,01-01 19:00,세종연서,0.2464454976303317,0.0,0.0102301790281329,0.0,0.763
26300,3,01-01 20:00,세종연서,0.2385466034755134,0.9483333333333334,0.0230179028132992,0.0,0.7939999999999999
26301,3,01-01 21:00,세종연서,0.2511848341232228,0.0,0.0,0.0,0.75
26302,3,01-01 22:00,세종연서,0.2464454976303317,0.9866666666666668,0.0127877237851662,0.0,0.7889999999999999
26303,3,01-01 23:00,세종연서,0.2543443917851501,0.6761111111111111,0.0179028132992327,0.0,0.79
26304,3,01-02 00:00,세종연서,0.2401263823064771,0.8605555555555556,0.0153452685421994,0.0,0.8220000000000001
26305,3,01-02 01:00,세종연서,0.2480252764612954,0.6936111111111111,0.0153452685421994,0.0,0.8130000000000001
26306,3,01-02 02:00,세종연서,0.2464454976303317,0.0,0.0,0.0,0.808
26307,3,01-02 03:00,세종연서,0.2480252764612954,0.0077777777777777,0.0127877237851662,0.0,0.816
26308,3,01-02 04:00,세종연서,0.2543443917851501,0.6608333333333334,0.0127877237851662,0.0,0.8250000000000001
26309,3,01-02 05:00,세종연서,0.2559241706161137,0.0,0.0025575447570332,0.0,0.844
26310,3,01-02 06:00,세종연서,0.2575039494470774,0.0,0.0051150895140664,0.0,0.855
26311,3,01-02 07:00,세종연서,0.2685624012638231,0.2208333333333333,0.0127877237851662,0.0,0.8350000000000001
26312,3,01-02 08:00,세종연서,0.2906793048973144,0.913888888888889,0.0230179028132992,0.0,0.767
