,연도,일시,측정소,PM2.5
26280,3,01-01 00:00,독곶리,0.08
26281,3,01-01 01:00,독곶리,0.064
26282,3,01-01 02:00,독곶리,0.084
26283,3,01-01 03:00,독곶리,0.084
26284,3,01-01 04:00,독곶리,0.088
26285,3,01-01 05:00,독곶리,0.092
26286,3,01-01 06:00,독곶리,0.104
26287,3,01-01 07:00,독곶리,0.112
26288,3,01-01 08:00,독곶리,0.136
26289,3,01-01 09:00,독곶리,0.128
26290,3,01-01 10:00,독곶리,0.12
26291,3,01-01 11:00,독곶리,0.096
26292,3,01-01 12:00,독곶리,0.092
26293,3,01-01 13:00,독곶리,0.136
26294,3,01-01 14:00,독곶리,0.152
26295,3,01-01 15:00,독곶리,0.172
26296,3,01-01 16:00,독곶리,0.14
26297,3,01-01 17:00,독곶리,0.14
26298,3,01-01 18:00,독곶리,0.14
26299,3,01-01 19:00,독곶리,0.14
26300,3,01-01 20:00,독곶리,0.136
26301,3,01-01 21:00,독곶리,0.152
26302,3,01-01 22:00,독곶리,0.12
26303,3,01-01 23:00,독곶리,0.096
26304,3,01-02 00:00,독곶리,0.128
26305,3,01-02 01:00,독곶리,0.16
26306,3,01-02 02:00,독곶리,0.168
26307,3,01-02 03:00,독곶리,0.144
26308,3,01-02 04:00,독곶리,0.116
26309,3,01-02 05:00,독곶리,0.12
26310,3,01-02 06:00,독곶리,0.096
26311,3,01-02 07:00,독곶리,0.088
26312,3,01-02 08:00,독곶리,0.12
26313,3,01-02 09:00,독곶리,0.136
26314,3,01-02 10:00,독곶리,0.168
26315,3,01-02 11:00,독곶리,0.14
26316,3,01-02 12:00,독곶리,
26317,3,01-02 13:00,독곶리,0.16
26318,3,01-02 14:00,독곶리,0.164
26319,3,01-02 15:00,독곶리,0.152
26320,3,01-02 16:00,독곶리,0.152
26321,3,01-02 17:00,독곶리,0.156
26322,3,01-02 18:00,독곶리,0.128
26323,3,01-02 19:00,독곶리,0.072
26324,3,01-02 20:00,독곶리,0.076
26325,3,01-02 21:00,독곶리,0.076
26326,3,01-02 22:00,독곶리,0.084
26327,3,01-02 23:00,독곶리,0.08
26328,3,01-03 00:00,독곶리,0.092
26329,3,01-03 01:00,독곶리,0.1
26330,3,01-03 02:00,독곶리,0.1
26331,3,01-03 03:00,독곶리,0.092
26332,3,01-03 04:00,독곶리,0.096
26333,3,01-03 05:00,독곶리,0.104
26334,3,01-03 06:00,독곶리,0.108
26335,3,01-03 07:00,독곶리,0.112
26336,3,01-03 08:00,독곶리,0.124
26337,3,01-03 09:00,독곶리,0.16
26338,3,01-03 10:00,독곶리,0.212
26339,3,01-03 11:00,독곶리,0.224
26340,3,01-03 12:00,독곶리,0.228
26341,3,01-03 13:00,독곶리,0.252
26342,3,01-03 14:00,독곶리,0.228
26343,3,01-03 15:00,독곶리,0.184
26344,3,01-03 16:00,독곶리,0.136
26345,3,01-03 17:00,독곶리,0.096
26346,3,01-03 18:00,독곶리,0.104
26347,3,01-03 19:00,독곶리,0.104
26348,3,01-03 20:00,독곶리,0.128
26349,3,01-03 21:00,독곶리,0.132
26350,3,01-03 22:00,독곶리,0.1
26351,3,01-03 23:00,독곶리,0.056
26352,3,01-04 00:00,독곶리,0.072
26353,3,01-04 01:00,독곶리,0.076
26354,3,01-04 02:00,독곶리,0.04
26355,3,01-04 03:00,독곶리,0.052
26356,3,01-04 04:00,독곶리,0.048
26357,3,01-04 05:00,독곶리,0.028
26358,3,01-04 06:00,독곶리,0.008
26359,3,01-04 07:00,독곶리,0.004
26360,3,01-04 08:00,독곶리,0.04
26361,3,01-04 09:00,독곶리,0.112
26362,3,01-04 10:00,독곶리,0.052
26363,3,01-04 11:00,독곶리,0.108
26364,3,01-04 12:00,독곶리,0.104
26365,3,01-04 13:00,독곶리,0.108
26366,3,01-04 14:00,독곶리,0.116
26367,3,01-04 15:00,독곶리,0.124
26368,3,01-04 16:00,독곶리,0.16
26369,3,01-04 17:00,독곶리,0.208
26370,3,01-04 18:00,독곶리,0.124
26371,3,01-04 19:00,독곶리,0.12
26372,3,01-04 20:00,독곶리,0.124
26373,3,01-04 21:00,독곶리,0.136
26374,3,01-04 22:00,독곶리,0.16
26375,3,01-04 23:00,독곶리,0.184
26376,3,01-05 00:00,독곶리,0.196
26377,3,01-05 01:00,독곶리,0.18
26378,3,01-05 02:00,독곶리,0.152
26379,3,01-05 03:00,독곶리,0.132
26380,3,01-05 04:00,독곶리,0.132
26381,3,01-05 05:00,독곶리,0.108
26382,3,01-05 06:00,독곶리,0.076
26383,3,01-05 07:00,독곶리,0.076
26384,3,01-05 08:00,독곶리,0.044
26385,3,01-05 09:00,독곶리,0.052
26386,3,01-05 10:00,독곶리,0.044
26387,3,01-05 11:00,독곶리,0.048
26388,3,01-05 12:00,독곶리,0.056
26389,3,01-05 13:00,독곶리,0.104
26390,3,01-05 14:00,독곶리,0.252
26391,3,01-05 15:00,독곶리,0.232
26392,3,01-05 16:00,독곶리,0.152
26393,3,01-05 17:00,독곶리,0.128
26394,3,01-05 18:00,독곶리,0.12
26395,3,01-05 19:00,독곶리,0.152
26396,3,01-05 20:00,독곶리,0.168
26397,3,01-05 21:00,독곶리,0.172
26398,3,01-05 22:00,독곶리,0.176
26399,3,01-05 23:00,독곶리,0.172
26400,3,01-06 00:00,독곶리,0.2
26401,3,01-06 01:00,독곶리,0.196
26402,3,01-06 02:00,독곶리,0.192
26403,3,01-06 03:00,독곶리,0.172
26404,3,01-06 04:00,독곶리,0.156
26405,3,01-06 05:00,독곶리,0.152
26406,3,01-06 06:00,독곶리,0.12
26407,3,01-06 07:00,독곶리,0.096
26408,3,01-06 08:00,독곶리,0.092
26409,3,01-06 09:00,독곶리,0.092
26410,3,01-06 10:00,독곶리,0.1
26411,3,01-06 11:00,독곶리,0.116
26412,3,01-06 12:00,독곶리,0.08
