,연도,일시,측정소,PM2.5
8760,1,01-01 00:00,공주,0.296
8761,1,01-01 01:00,공주,0.296
8762,1,01-01 02:00,공주,0.276
8763,1,01-01 03:00,공주,0.316
8764,1,01-01 04:00,공주,0.32
8765,1,01-01 05:00,공주,0.32
8766,1,01-01 06:00,공주,0.32
8767,1,01-01 07:00,공주,0.324
8768,1,01-01 08:00,공주,0.332
8769,1,01-01 09:00,공주,0.368
8770,1,01-01 10:00,공주,0.364
8771,1,01-01 11:00,공주,0.368
8772,1,01-01 12:00,공주,0.388
8773,1,01-01 13:00,공주,0.408
8774,1,01-01 14:00,공주,0.372
8775,1,01-01 15:00,공주,0.34
8776,1,01-01 16:00,공주,0.224
8777,1,01-01 17:00,공주,0.192
8778,1,01-01 18:00,공주,0.2
8779,1,01-01 19:00,공주,0.252
8780,1,01-01 20:00,공주,0.26
8781,1,01-01 21:00,공주,0.26
8782,1,01-01 22:00,공주,0.272
8783,1,01-01 23:00,공주,0.276
8784,1,01-02 00:00,공주,0.288
8785,1,01-02 01:00,공주,0.28
8786,1,01-02 02:00,공주,0.264
8787,1,01-02 03:00,공주,0.24
8788,1,01-02 04:00,공주,0.256
8789,1,01-02 05:00,공주,0.276
8790,1,01-02 06:00,공주,0.268
8791,1,01-02 07:00,공주,0.272
8792,1,01-02 08:00,공주,0.272
8793,1,01-02 09:00,공주,0.332
8794,1,01-02 10:00,공주,0.356
8795,1,01-02 11:00,공주,0.272
8796,1,01-02 12:00,공주,0.256
8797,1,01-02 13:00,공주,0.2
8798,1,01-02 14:00,공주,0.224
8799,1,01-02 15:00,공주,0.2
8800,1,01-02 16:00,공주,0.256
8801,1,01-02 17:00,공주,0.284
8802,1,01-02 18:00,공주,0.296
8803,1,01-02 19:00,공주,0.392
8804,1,01-02 20:00,공주,0.444
8805,1,01-02 21:00,공주,0.392
8806,1,01-02 22:00,공주,0.38
8807,1,01-02 23:00,공주,0.36
8808,1,01-03 00:00,공주,0.38
8809,1,01-03 01:00,공주,0.388
8810,1,01-03 02:00,공주,0.356
8811,1,01-03 03:00,공주,0.364
8812,1,01-03 04:00,공주,0.356
8813,1,01-03 05:00,공주,0.368
8814,1,01-03 06:00,공주,0.38
8815,1,01-03 07:00,공주,0.352
8816,1,01-03 08:00,공주,0.36
8817,1,01-03 09:00,공주,0.416
8818,1,01-03 10:00,공주,0.46
8819,1,01-03 11:00,공주,0.456
8820,1,01-03 12:00,공주,0.456
8821,1,01-03 13:00,공주,0.468
8822,1,01-03 14:00,공주,0.512
8823,1,01-03 15:00,공주,0.512
8824,1,01-03 16:00,공주,0.552
8825,1,01-03 17:00,공주,0.584
8826,1,01-03 18:00,공주,0.54
8827,1,01-03 19:00,공주,0.54
8828,1,01-03 20:00,공주,0.536
8829,1,01-03 21:00,공주,0.544
8830,1,01-03 22:00,공주,0.552
8831,1,01-03 23:00,공주,0.5680000000000001
8832,1,01-04 00:00,공주,0.58
8833,1,01-04 01:00,공주,0.5680000000000001
8834,1,01-04 02:00,공주,0.596
8835,1,01-04 03:00,공주,0.604
8836,1,01-04 04:00,공주,0.604
8837,1,01-04 05:00,공주,0.584
8838,1,01-04 06:00,공주,0.54
8839,1,01-04 07:00,공주,0.488
8840,1,01-04 08:00,공주,0.456
8841,1,01-04 09:00,공주,0.448
8842,1,01-04 10:00,공주,0.444
8843,1,01-04 11:00,공주,0.42
8844,1,01-04 12:00,공주,0.368
8845,1,01-04 13:00,공주,0.256
8846,1,01-04 14:00,공주,0.276
8847,1,01-04 15:00,공주,0.38
8848,1,01-04 16:00,공주,0.192
8849,1,01-04 17:00,공주,0.08
8850,1,01-04 18:00,공주,0.044
8851,1,01-04 19:00,공주,0.036
8852,1,01-04 20:00,공주,0.024
8853,1,01-04 21:00,공주,0.032
8854,1,01-04 22:00,공주,0.032
8855,1,01-04 23:00,공주,0.036
8856,1,01-05 00:00,공주,0.048
8857,1,01-05 01:00,공주,0.048
8858,1,01-05 02:00,공주,0.044
8859,1,01-05 03:00,공주,0.048
8860,1,01-05 04:00,공주,0.044
8861,1,01-05 05:00,공주,0.036
8862,1,01-05 06:00,공주,0.068
8863,1,01-05 07:00,공주,0.048
8864,1,01-05 08:00,공주,0.06
8865,1,01-05 09:00,공주,0.064
8866,1,01-05 10:00,공주,0.068
8867,1,01-05 11:00,공주,0.052
8868,1,01-05 12:00,공주,0.032
8869,1,01-05 13:00,공주,0.02
8870,1,01-05 14:00,공주,0.036
8871,1,01-05 15:00,공주,0.044
8872,1,01-05 16:00,공주,0.044
8873,1,01-05 17:00,공주,0.028
8874,1,01-05 18:00,공주,0.064
8875,1,01-05 19:00,공주,0.044
8876,1,01-05 20:00,공주,0.06
8877,1,01-05 21:00,공주,0.04
8878,1,01-05 22:00,공주,0.048
8879,1,01-05 23:00,공주,0.048
8880,1,01-06 00:00,공주,0.036
8881,1,01-06 01:00,공주,0.036
8882,1,01-06 02:00,공주,0.06
8883,1,01-06 03:00,공주,0.04
8884,1,01-06 04:00,공주,0.064
8885,1,01-06 05:00,공주,0.076
8886,1,01-06 06:00,공주,0.084
8887,1,01-06 07:00,공주,0.072
8888,1,01-06 08:00,공주,0.088
8889,1,01-06 09:00,공주,0.096
8890,1,01-06 10:00,공주,0.076
8891,1,01-06 11:00,공주,0.088
8892,1,01-06 12:00,공주,0.092
8893,1,01-06 13:00,공주,0.112
8894,1,01-06 14:00,공주,0.132
8895,1,01-06 15:00,공주,0.128
8896,1,01-06 16:00,공주,0.088
8897,1,01-06 17:00,공주,0.072
8898,1,01-06 18:00,공주,0.096
8899,1,01-06 19:00,공주,0.088
8900,1,01-06 20:00,공주,0.088
8901,1,01-06 21:00,공주,0.096
8902,1,01-06 22:00,공주,0.1
8903,1,01-06 23:00,공주,0.112
8904,1,01-07 00:00,공주,0.132
8905,1,01-07 01:00,공주,0.156
8906,1,01-07 02:00,공주,0.132
8907,1,01-07 03:00,공주,0.144
8908,1,01-07 04:00,공주,0.156
8909,1,01-07 05:00,공주,0.152
8910,1,01-07 06:00,공주,0.156
8911,1,01-07 07:00,공주,0.184
8912,1,01-07 08:00,공주,0.18
8913,1,01-07 09:00,공주,0.2
8914,1,01-07 10:00,공주,0.208
8915,1,01-07 11:00,공주,0.192
8916,1,01-07 12:00,공주,0.2
8917,1,01-07 13:00,공주,0.168
8918,1,01-07 14:00,공주,0.176
8919,1,01-07 15:00,공주,0.196
8920,1,01-07 16:00,공주,0.184
8921,1,01-07 17:00,공주,0.22
8922,1,01-07 18:00,공주,0.308
8923,1,01-07 19:00,공주,0.228
8924,1,01-07 20:00,공주,0.208
8925,1,01-07 21:00,공주,0.24
8926,1,01-07 22:00,공주,0.248
8927,1,01-07 23:00,공주,0.256
8928,1,01-08 00:00,공주,0.26
8929,1,01-08 01:00,공주,0.264
8930,1,01-08 02:00,공주,0.28
8931,1,01-08 03:00,공주,0.276
8932,1,01-08 04:00,공주,0.256
8933,1,01-08 05:00,공주,0.284
8934,1,01-08 06:00,공주,0.288
8935,1,01-08 07:00,공주,0.28
8936,1,01-08 08:00,공주,0.28
8937,1,01-08 09:00,공주,0.324
8938,1,01-08 10:00,공주,0.368
8939,1,01-08 11:00,공주,0.348
8940,1,01-08 12:00,공주,0.284
8941,1,01-08 13:00,공주,0.264
8942,1,01-08 14:00,공주,0.212
8943,1,01-08 15:00,공주,0.2
8944,1,01-08 16:00,공주,0.164
8945,1,01-08 17:00,공주,0.184
8946,1,01-08 18:00,공주,0.176
