,연도,일시,측정소,PM2.5
17520,2,01-01 00:00,신흥동,0.196
17521,2,01-01 01:00,신흥동,0.2
17522,2,01-01 02:00,신흥동,0.196
17523,2,01-01 03:00,신흥동,0.176
17524,2,01-01 04:00,신흥동,0.18
17525,2,01-01 05:00,신흥동,0.16
17526,2,01-01 06:00,신흥동,0.14
17527,2,01-01 07:00,신흥동,0.124
17528,2,01-01 08:00,신흥동,0.124
17529,2,01-01 09:00,신흥동,0.104
17530,2,01-01 10:00,신흥동,0.088
17531,2,01-01 11:00,신흥동,0.04
17532,2,01-01 12:00,신흥동,0.04
17533,2,01-01 13:00,신흥동,0.06
17534,2,01-01 14:00,신흥동,0.048
17535,2,01-01 15:00,신흥동,0.04
17536,2,01-01 16:00,신흥동,0.032
17537,2,01-01 17:00,신흥동,0.036
17538,2,01-01 18:00,신흥동,0.048
17539,2,01-01 19:00,신흥동,0.048
17540,2,01-01 20:00,신흥동,0.044
17541,2,01-01 21:00,신흥동,0.076
17542,2,01-01 22:00,신흥동,0.04
17543,2,01-01 23:00,신흥동,0.056
17544,2,01-02 00:00,신흥동,0.064
17545,2,01-02 01:00,신흥동,0.048
17546,2,01-02 02:00,신흥동,0.04
17547,2,01-02 03:00,신흥동,0.032
17548,2,01-02 04:00,신흥동,0.04
17549,2,01-02 05:00,신흥동,0.052
17550,2,01-02 06:00,신흥동,0.048
17551,2,01-02 07:00,신흥동,0.052
17552,2,01-02 08:00,신흥동,0.072
17553,2,01-02 09:00,신흥동,0.06
17554,2,01-02 10:00,신흥동,0.056
17555,2,01-02 11:00,신흥동,0.044
17556,2,01-02 12:00,신흥동,0.044
17557,2,01-02 13:00,신흥동,0.052
17558,2,01-02 14:00,신흥동,0.016
17559,2,01-02 15:00,신흥동,0.004
17560,2,01-02 16:00,신흥동,0.032
17561,2,01-02 17:00,신흥동,0.028
17562,2,01-02 18:00,신흥동,0.016
17563,2,01-02 19:00,신흥동,0.032
17564,2,01-02 20:00,신흥동,0.02
17565,2,01-02 21:00,신흥동,0.056
17566,2,01-02 22:00,신흥동,0.06
17567,2,01-02 23:00,신흥동,0.032
17568,2,01-03 00:00,신흥동,0.052
17569,2,01-03 01:00,신흥동,0.088
17570,2,01-03 02:00,신흥동,0.08
17571,2,01-03 03:00,신흥동,0.08
17572,2,01-03 04:00,신흥동,0.076
17573,2,01-03 05:00,신흥동,0.068
17574,2,01-03 06:00,신흥동,0.072
17575,2,01-03 07:00,신흥동,0.096
17576,2,01-03 08:00,신흥동,0.136
17577,2,01-03 09:00,신흥동,0.124
17578,2,01-03 10:00,신흥동,0.112
17579,2,01-03 11:00,신흥동,0.1
17580,2,01-03 12:00,신흥동,0.108
17581,2,01-03 13:00,신흥동,0.128
17582,2,01-03 14:00,신흥동,0.096
17583,2,01-03 15:00,신흥동,0.092
17584,2,01-03 16:00,신흥동,0.1
17585,2,01-03 17:00,신흥동,0.1
17586,2,01-03 18:00,신흥동,0.104
17587,2,01-03 19:00,신흥동,0.128
17588,2,01-03 20:00,신흥동,0.152
17589,2,01-03 21:00,신흥동,0.136
17590,2,01-03 22:00,신흥동,0.088
17591,2,01-03 23:00,신흥동,0.092
17592,2,01-04 00:00,신흥동,0.148
17593,2,01-04 01:00,신흥동,0.144
17594,2,01-04 02:00,신흥동,0.116
17595,2,01-04 03:00,신흥동,0.124
17596,2,01-04 04:00,신흥동,0.124
17597,2,01-04 05:00,신흥동,0.124
17598,2,01-04 06:00,신흥동,0.18
17599,2,01-04 07:00,신흥동,0.176
17600,2,01-04 08:00,신흥동,0.176
17601,2,01-04 09:00,신흥동,0.156
17602,2,01-04 10:00,신흥동,0.132
17603,2,01-04 11:00,신흥동,0.08
17604,2,01-04 12:00,신흥동,0.052
17605,2,01-04 13:00,신흥동,0.064
17606,2,01-04 14:00,신흥동,0.1
17607,2,01-04 15:00,신흥동,0.052
17608,2,01-04 16:00,신흥동,0.044
17609,2,01-04 17:00,신흥동,0.036
17610,2,01-04 18:00,신흥동,0.06
17611,2,01-04 19:00,신흥동,0.092
17612,2,01-04 20:00,신흥동,0.1
17613,2,01-04 21:00,신흥동,0.128
17614,2,01-04 22:00,신흥동,0.128
17615,2,01-04 23:00,신흥동,0.124
17616,2,01-05 00:00,신흥동,0.104
17617,2,01-05 01:00,신흥동,0.188
17618,2,01-05 02:00,신흥동,0.188
17619,2,01-05 03:00,신흥동,0.152
17620,2,01-05 04:00,신흥동,0.112
17621,2,01-05 05:00,신흥동,0.148
17622,2,01-05 06:00,신흥동,0.168
17623,2,01-05 07:00,신흥동,0.212
17624,2,01-05 08:00,신흥동,0.212
17625,2,01-05 09:00,신흥동,0.204
17626,2,01-05 10:00,신흥동,0.164
17627,2,01-05 11:00,신흥동,0.124
17628,2,01-05 12:00,신흥동,0.08
17629,2,01-05 13:00,신흥동,0.06
17630,2,01-05 14:00,신흥동,0.064
17631,2,01-05 15:00,신흥동,0.08
17632,2,01-05 16:00,신흥동,0.132
17633,2,01-05 17:00,신흥동,0.096
17634,2,01-05 18:00,신흥동,0.112
17635,2,01-05 19:00,신흥동,0.1
17636,2,01-05 20:00,신흥동,0.08
17637,2,01-05 21:00,신흥동,0.1
17638,2,01-05 22:00,신흥동,0.16
17639,2,01-05 23:00,신흥동,0.148
17640,2,01-06 00:00,신흥동,0.132
17641,2,01-06 01:00,신흥동,0.128
