,연도,일시,측정소,PM2.5
26280,3,01-01 00:00,노은동,0.056
26281,3,01-01 01:00,노은동,0.052
26282,3,01-01 02:00,노은동,0.04
26283,3,01-01 03:00,노은동,0.04
26284,3,01-01 04:00,노은동,0.068
26285,3,01-01 05:00,노은동,0.06
26286,3,01-01 06:00,노은동,0.032
26287,3,01-01 07:00,노은동,0.08
26288,3,01-01 08:00,노은동,0.088
26289,3,01-01 09:00,노은동,0.128
26290,3,01-01 10:00,노은동,0.116
26291,3,01-01 11:00,노은동,0.068
26292,3,01-01 12:00,노은동,0.048
26293,3,01-01 13:00,노은동,0.076
26294,3,01-01 14:00,노은동,0.088
26295,3,01-01 15:00,노은동,0.128
26296,3,01-01 16:00,노은동,0.108
26297,3,01-01 17:00,노은동,0.124
26298,3,01-01 18:00,노은동,0.128
26299,3,01-01 19:00,노은동,0.096
26300,3,01-01 20:00,노은동,0.084
26301,3,01-01 21:00,노은동,0.076
26302,3,01-01 22:00,노은동,0.076
26303,3,01-01 23:00,노은동,0.092
26304,3,01-02 00:00,노은동,0.14
26305,3,01-02 01:00,노은동,0.084
26306,3,01-02 02:00,노은동,0.084
26307,3,01-02 03:00,노은동,0.088
26308,3,01-02 04:00,노은동,0.096
26309,3,01-02 05:00,노은동,0.08
26310,3,01-02 06:00,노은동,0.092
26311,3,01-02 07:00,노은동,0.132
26312,3,01-02 08:00,노은동,0.144
26313,3,01-02 09:00,노은동,0.1
26314,3,01-02 10:00,노은동,0.064
26315,3,01-02 11:00,노은동,0.072
26316,3,01-02 12:00,노은동,0.084
26317,3,01-02 13:00,노은동,0.072
26318,3,01-02 14:00,노은동,0.08
26319,3,01-02 15:00,노은동,0.092
26320,3,01-02 16:00,노은동,0.108
26321,3,01-02 17:00,노은동,0.116
26322,3,01-02 18:00,노은동,0.108
26323,3,01-02 19:00,노은동,0.088
26324,3,01-02 20:00,노은동,0.1
26325,3,01-02 21:00,노은동,0.072
26326,3,01-02 22:00,노은동,0.092
26327,3,01-02 23:00,노은동,0.104
26328,3,01-03 00:00,노은동,0.104
26329,3,01-03 01:00,노은동,0.084
26330,3,01-03 02:00,노은동,0.08
26331,3,01-03 03:00,노은동,0.072
26332,3,01-03 04:00,노은동,0.068
26333,3,01-03 05:00,노은동,0.064
26334,3,01-03 06:00,노은동,0.052
26335,3,01-03 07:00,노은동,0.072
26336,3,01-03 08:00,노은동,0.124
26337,3,01-03 09:00,노은동,0.128
26338,3,01-03 10:00,노은동,0.112
26339,3,01-03 11:00,노은동,0.084
26340,3,01-03 12:00,노은동,0.072
26341,3,01-03 13:00,노은동,0.072
26342,3,01-03 14:00,노은동,0.08
26343,3,01-03 15:00,노은동,0.096
26344,3,01-03 16:00,노은동,0.08
26345,3,01-03 17:00,노은동,0.116
26346,3,01-03 18:00,노은동,0.1
26347,3,01-03 19:00,노은동,0.1
26348,3,01-03 20:00,노은동,0.08
26349,3,01-03 21:00,노은동,0.088
26350,3,01-03 22:00,노은동,0.092
26351,3,01-03 23:00,노은동,0.088
26352,3,01-04 00:00,노은동,0.096
26353,3,01-04 01:00,노은동,0.12
26354,3,01-04 02:00,노은동,0.108
26355,3,01-04 03:00,노은동,0.104
26356,3,01-04 04:00,노은동,0.12
26357,3,01-04 05:00,노은동,0.124
26358,3,01-04 06:00,노은동,0.108
26359,3,01-04 07:00,노은동,0.14
26360,3,01-04 08:00,노은동,0.124
26361,3,01-04 09:00,노은동,0.084
26362,3,01-04 10:00,노은동,0.104
26363,3,01-04 11:00,노은동,0.076
26364,3,01-04 12:00,노은동,0.072
26365,3,01-04 13:00,노은동,0.06
26366,3,01-04 14:00,노은동,0.056
26367,3,01-04 15:00,노은동,0.064
26368,3,01-04 16:00,노은동,0.08
26369,3,01-04 17:00,노은동,0.128
26370,3,01-04 18:00,노은동,0.16
26371,3,01-04 19:00,노은동,0.116
26372,3,01-04 20:00,노은동,0.108
26373,3,01-04 21:00,노은동,0.1
26374,3,01-04 22:00,노은동,0.084
26375,3,01-04 23:00,노은동,0.116
26376,3,01-05 00:00,노은동,0.092
26377,3,01-05 01:00,노은동,0.092
26378,3,01-05 02:00,노은동,0.068
26379,3,01-05 03:00,노은동,0.088
26380,3,01-05 04:00,노은동,0.1
26381,3,01-05 05:00,노은동,0.088
26382,3,01-05 06:00,노은동,0.064
26383,3,01-05 07:00,노은동,0.068
26384,3,01-05 08:00,노은동,0.136
26385,3,01-05 09:00,노은동,0.148
26386,3,01-05 10:00,노은동,0.076
26387,3,01-05 11:00,노은동,0.004
26388,3,01-05 12:00,노은동,0.004
26389,3,01-05 13:00,노은동,0.004
26390,3,01-05 14:00,노은동,0.048
26391,3,01-05 15:00,노은동,0.072
26392,3,01-05 16:00,노은동,0.092
26393,3,01-05 17:00,노은동,0.188
26394,3,01-05 18:00,노은동,0.284
26395,3,01-05 19:00,노은동,0.196
26396,3,01-05 20:00,노은동,0.1
26397,3,01-05 21:00,노은동,0.088
26398,3,01-05 22:00,노은동,0.108
26399,3,01-05 23:00,노은동,0.124
26400,3,01-06 00:00,노은동,0.16
26401,3,01-06 01:00,노은동,0.196
26402,3,01-06 02:00,노은동,0.164
26403,3,01-06 03:00,노은동,0.188
26404,3,01-06 04:00,노은동,0.172
26405,3,01-06 05:00,노은동,0.18
26406,3,01-06 06:00,노은동,0.18
26407,3,01-06 07:00,노은동,0.192
26408,3,01-06 08:00,노은동,0.168
26409,3,01-06 09:00,노은동,0.164
26410,3,01-06 10:00,노은동,0.144
26411,3,01-06 11:00,노은동,0.108
26412,3,01-06 12:00,노은동,0.12
26413,3,01-06 13:00,노은동,0.06
26414,3,01-06 14:00,노은동,0.016
26415,3,01-06 15:00,노은동,0.004
26416,3,01-06 16:00,노은동,0.048
26417,3,01-06 17:00,노은동,0.04
26418,3,01-06 18:00,노은동,0.052
26419,3,01-06 19:00,노은동,0.028
26420,3,01-06 20:00,노은동,0.032
26421,3,01-06 21:00,노은동,0.036
26422,3,01-06 22:00,노은동,0.04
26423,3,01-06 23:00,노은동,0.016
26424,3,01-07 00:00,노은동,0.024
26425,3,01-07 01:00,노은동,0.032
26426,3,01-07 02:00,노은동,0.036
26427,3,01-07 03:00,노은동,0.024
26428,3,01-07 04:00,노은동,0.024
26429,3,01-07 05:00,노은동,0.012
26430,3,01-07 06:00,노은동,0.004
26431,3,01-07 07:00,노은동,0.048
26432,3,01-07 08:00,노은동,0.056
26433,3,01-07 09:00,노은동,0.016
26434,3,01-07 10:00,노은동,0.012
26435,3,01-07 11:00,노은동,0.016
26436,3,01-07 12:00,노은동,0.004
26437,3,01-07 13:00,노은동,0.024
26438,3,01-07 14:00,노은동,0.02
26439,3,01-07 15:00,노은동,0.004
26440,3,01-07 16:00,노은동,0.028
26441,3,01-07 17:00,노은동,0.036
26442,3,01-07 18:00,노은동,0.04
26443,3,01-07 19:00,노은동,0.028
26444,3,01-07 20:00,노은동,0.04
26445,3,01-07 21:00,노은동,0.044
26446,3,01-07 22:00,노은동,0.024
26447,3,01-07 23:00,노은동,0.044
26448,3,01-08 00:00,노은동,0.052
26449,3,01-08 01:00,노은동,0.06
26450,3,01-08 02:00,노은동,0.044
26451,3,01-08 03:00,노은동,0.04
26452,3,01-08 04:00,노은동,0.016
26453,3,01-08 05:00,노은동,0.028
26454,3,01-08 06:00,노은동,0.044
26455,3,01-08 07:00,노은동,0.064
26456,3,01-08 08:00,노은동,0.052
26457,3,01-08 09:00,노은동,0.08
26458,3,01-08 10:00,노은동,0.04
26459,3,01-08 11:00,노은동,0.072
26460,3,01-08 12:00,노은동,0.084
26461,3,01-08 13:00,노은동,0.068
26462,3,01-08 14:00,노은동,0.088
26463,3,01-08 15:00,노은동,0.072
26464,3,01-08 16:00,노은동,0.076
26465,3,01-08 17:00,노은동,0.036
26466,3,01-08 18:00,노은동,0.008
26467,3,01-08 19:00,노은동,0.036
26468,3,01-08 20:00,노은동,0.012
26469,3,01-08 21:00,노은동,0.016
26470,3,01-08 22:00,노은동,0.068
26471,3,01-08 23:00,노은동,0.052
26472,3,01-09 00:00,노은동,0.036
26473,3,01-09 01:00,노은동,0.032
26474,3,01-09 02:00,노은동,0.028
26475,3,01-09 03:00,노은동,0.004
26476,3,01-09 04:00,노은동,0.004
26477,3,01-09 05:00,노은동,0.016
26478,3,01-09 06:00,노은동,0.008
26479,3,01-09 07:00,노은동,0.044
26480,3,01-09 08:00,노은동,0.056
26481,3,01-09 09:00,노은동,0.032
26482,3,01-09 10:00,노은동,0.04
26483,3,01-09 11:00,노은동,0.044
26484,3,01-09 12:00,노은동,0.024
26485,3,01-09 13:00,노은동,0.008
26486,3,01-09 14:00,노은동,0.008
26487,3,01-09 15:00,노은동,0.004
26488,3,01-09 16:00,노은동,0.016
26489,3,01-09 17:00,노은동,0.048
26490,3,01-09 18:00,노은동,0.028
26491,3,01-09 19:00,노은동,0.028
26492,3,01-09 20:00,노은동,0.024
26493,3,01-09 21:00,노은동,0.04
26494,3,01-09 22:00,노은동,0.036
26495,3,01-09 23:00,노은동,0.008
26496,3,01-10 00:00,노은동,0.06
26497,3,01-10 01:00,노은동,0.044
26498,3,01-10 02:00,노은동,0.044
26499,3,01-10 03:00,노은동,0.056
26500,3,01-10 04:00,노은동,0.048
26501,3,01-10 05:00,노은동,0.036
26502,3,01-10 06:00,노은동,0.048
26503,3,01-10 07:00,노은동,0.088
26504,3,01-10 08:00,노은동,0.092
26505,3,01-10 09:00,노은동,0.084
26506,3,01-10 10:00,노은동,0.06
26507,3,01-10 11:00,노은동,0.076
26508,3,01-10 12:00,노은동,0.068
26509,3,01-10 13:00,노은동,0.044
26510,3,01-10 14:00,노은동,0.052
26511,3,01-10 15:00,노은동,0.064
26512,3,01-10 16:00,노은동,0.052
26513,3,01-10 17:00,노은동,0.056
26514,3,01-10 18:00,노은동,0.068
26515,3,01-10 19:00,노은동,0.06
26516,3,01-10 20:00,노은동,0.048
26517,3,01-10 21:00,노은동,0.096
26518,3,01-10 22:00,노은동,0.056
26519,3,01-10 23:00,노은동,0.06
26520,3,01-11 00:00,노은동,0.088
26521,3,01-11 01:00,노은동,0.096
