,연도,일시,측정소,PM2.5
26280,3,01-01 00:00,신흥동,0.116
26281,3,01-01 01:00,신흥동,0.12
26282,3,01-01 02:00,신흥동,0.14
26283,3,01-01 03:00,신흥동,0.144
26284,3,01-01 04:00,신흥동,0.152
26285,3,01-01 05:00,신흥동,0.156
26286,3,01-01 06:00,신흥동,0.144
26287,3,01-01 07:00,신흥동,0.168
26288,3,01-01 08:00,신흥동,0.224
26289,3,01-01 09:00,신흥동,0.24
26290,3,01-01 10:00,신흥동,0.268
26291,3,01-01 11:00,신흥동,0.264
26292,3,01-01 12:00,신흥동,0.244
26293,3,01-01 13:00,신흥동,0.208
26294,3,01-01 14:00,신흥동,0.192
26295,3,01-01 15:00,신흥동,0.16
26296,3,01-01 16:00,신흥동,0.184
26297,3,01-01 17:00,신흥동,0.2
26298,3,01-01 18:00,신흥동,0.204
26299,3,01-01 19:00,신흥동,0.208
26300,3,01-01 20:00,신흥동,0.208
26301,3,01-01 21:00,신흥동,0.224
26302,3,01-01 22:00,신흥동,0.2
26303,3,01-01 23:00,신흥동,0.216
26304,3,01-02 00:00,신흥동,0.232
26305,3,01-02 01:00,신흥동,0.22
26306,3,01-02 02:00,신흥동,0.244
26307,3,01-02 03:00,신흥동,0.236
26308,3,01-02 04:00,신흥동,0.224
26309,3,01-02 05:00,신흥동,0.224
26310,3,01-02 06:00,신흥동,0.232
26311,3,01-02 07:00,신흥동,0.244
26312,3,01-02 08:00,신흥동,0.248
26313,3,01-02 09:00,신흥동,0.3
26314,3,01-02 10:00,신흥동,0.332
26315,3,01-02 11:00,신흥동,0.308
26316,3,01-02 12:00,신흥동,0.284
26317,3,01-02 13:00,신흥동,0.184
26318,3,01-02 14:00,신흥동,0.132
26319,3,01-02 15:00,신흥동,0.144
26320,3,01-02 16:00,신흥동,0.148
26321,3,01-02 17:00,신흥동,0.16
26322,3,01-02 18:00,신흥동,0.176
26323,3,01-02 19:00,신흥동,0.18
26324,3,01-02 20:00,신흥동,0.176
26325,3,01-02 21:00,신흥동,0.172
26326,3,01-02 22:00,신흥동,0.168
