,연도,일시,측정소,PM2.5
26280,3,01-01 00:00,동문동,0.1
26281,3,01-01 01:00,동문동,0.132
26282,3,01-01 02:00,동문동,0.132
26283,3,01-01 03:00,동문동,0.1
26284,3,01-01 04:00,동문동,0.116
26285,3,01-01 05:00,동문동,0.108
26286,3,01-01 06:00,동문동,0.108
26287,3,01-01 07:00,동문동,0.104
26288,3,01-01 08:00,동문동,0.116
26289,3,01-01 09:00,동문동,0.108
26290,3,01-01 10:00,동문동,0.112
26291,3,01-01 11:00,동문동,0.112
26292,3,01-01 12:00,동문동,0.096
26293,3,01-01 13:00,동문동,0.1
26294,3,01-01 14:00,동문동,0.112
26295,3,01-01 15:00,동문동,0.108
26296,3,01-01 16:00,동문동,0.116
26297,3,01-01 17:00,동문동,0.104
26298,3,01-01 18:00,동문동,0.088
26299,3,01-01 19:00,동문동,0.092
26300,3,01-01 20:00,동문동,0.112
26301,3,01-01 21:00,동문동,0.092
26302,3,01-01 22:00,동문동,0.104
26303,3,01-01 23:00,동문동,0.104
26304,3,01-02 00:00,동문동,0.148
26305,3,01-02 01:00,동문동,0.156
26306,3,01-02 02:00,동문동,0.164
26307,3,01-02 03:00,동문동,0.156
26308,3,01-02 04:00,동문동,0.124
26309,3,01-02 05:00,동문동,0.116
26310,3,01-02 06:00,동문동,0.164
26311,3,01-02 07:00,동문동,0.148
26312,3,01-02 08:00,동문동,0.148
26313,3,01-02 09:00,동문동,0.16
26314,3,01-02 10:00,동문동,0.152
26315,3,01-02 11:00,동문동,0.164
26316,3,01-02 12:00,동문동,0.144
26317,3,01-02 13:00,동문동,0.148
26318,3,01-02 14:00,동문동,0.128
26319,3,01-02 15:00,동문동,0.14
26320,3,01-02 16:00,동문동,0.152
26321,3,01-02 17:00,동문동,0.168
26322,3,01-02 18:00,동문동,0.152
26323,3,01-02 19:00,동문동,0.148
26324,3,01-02 20:00,동문동,0.168
26325,3,01-02 21:00,동문동,0.184
26326,3,01-02 22:00,동문동,0.116
26327,3,01-02 23:00,동문동,0.088
26328,3,01-03 00:00,동문동,0.124
26329,3,01-03 01:00,동문동,0.14
26330,3,01-03 02:00,동문동,0.092
26331,3,01-03 03:00,동문동,0.084
26332,3,01-03 04:00,동문동,0.084
26333,3,01-03 05:00,동문동,0.08
26334,3,01-03 06:00,동문동,0.1
26335,3,01-03 07:00,동문동,0.12
26336,3,01-03 08:00,동문동,0.136
26337,3,01-03 09:00,동문동,0.136
26338,3,01-03 10:00,동문동,0.116
26339,3,01-03 11:00,동문동,0.124
26340,3,01-03 12:00,동문동,0.148
26341,3,01-03 13:00,동문동,0.148
26342,3,01-03 14:00,동문동,0.168
26343,3,01-03 15:00,동문동,0.14
26344,3,01-03 16:00,동문동,0.136
26345,3,01-03 17:00,동문동,0.172
26346,3,01-03 18:00,동문동,0.184
26347,3,01-03 19:00,동문동,0.184
26348,3,01-03 20:00,동문동,0.136
26349,3,01-03 21:00,동문동,0.148
26350,3,01-03 22:00,동문동,0.164
26351,3,01-03 23:00,동문동,0.152
26352,3,01-04 00:00,동문동,0.176
26353,3,01-04 01:00,동문동,0.156
26354,3,01-04 02:00,동문동,0.132
26355,3,01-04 03:00,동문동,0.128
26356,3,01-04 04:00,동문동,0.124
26357,3,01-04 05:00,동문동,0.152
26358,3,01-04 06:00,동문동,0.112
26359,3,01-04 07:00,동문동,0.036
26360,3,01-04 08:00,동문동,0.072
26361,3,01-04 09:00,동문동,0.088
26362,3,01-04 10:00,동문동,0.084
26363,3,01-04 11:00,동문동,0.032
