,연도,일시,측정소,PM2.5
8760,1,01-01 00:00,홍성읍,0.336
8761,1,01-01 01:00,홍성읍,0.364
8762,1,01-01 02:00,홍성읍,0.356
8763,1,01-01 03:00,홍성읍,0.372
8764,1,01-01 04:00,홍성읍,0.376
8765,1,01-01 05:00,홍성읍,0.384
8766,1,01-01 06:00,홍성읍,0.364
8767,1,01-01 07:00,홍성읍,0.404
8768,1,01-01 08:00,홍성읍,0.424
8769,1,01-01 09:00,홍성읍,0.424
8770,1,01-01 10:00,홍성읍,0.44
8771,1,01-01 11:00,홍성읍,0.42
8772,1,01-01 12:00,홍성읍,0.404
8773,1,01-01 13:00,홍성읍,0.332
8774,1,01-01 14:00,홍성읍,0.32
8775,1,01-01 15:00,홍성읍,0.308
8776,1,01-01 16:00,홍성읍,0.276
8777,1,01-01 17:00,홍성읍,0.272
8778,1,01-01 18:00,홍성읍,0.236
8779,1,01-01 19:00,홍성읍,0.26
8780,1,01-01 20:00,홍성읍,0.244
8781,1,01-01 21:00,홍성읍,0.248
8782,1,01-01 22:00,홍성읍,0.3
8783,1,01-01 23:00,홍성읍,0.292
8784,1,01-02 00:00,홍성읍,0.288
8785,1,01-02 01:00,홍성읍,0.332
8786,1,01-02 02:00,홍성읍,0.256
8787,1,01-02 03:00,홍성읍,0.232
8788,1,01-02 04:00,홍성읍,0.236
8789,1,01-02 05:00,홍성읍,0.272
8790,1,01-02 06:00,홍성읍,0.268
8791,1,01-02 07:00,홍성읍,0.292
8792,1,01-02 08:00,홍성읍,0.32
8793,1,01-02 09:00,홍성읍,0.388
8794,1,01-02 10:00,홍성읍,0.368
8795,1,01-02 11:00,홍성읍,0.32
8796,1,01-02 12:00,홍성읍,0.288
8797,1,01-02 13:00,홍성읍,0.332
8798,1,01-02 14:00,홍성읍,0.308
8799,1,01-02 15:00,홍성읍,0.312
8800,1,01-02 16:00,홍성읍,0.36
8801,1,01-02 17:00,홍성읍,0.336
8802,1,01-02 18:00,홍성읍,0.388
8803,1,01-02 19:00,홍성읍,0.46
8804,1,01-02 20:00,홍성읍,0.468
8805,1,01-02 21:00,홍성읍,0.372
8806,1,01-02 22:00,홍성읍,0.408
8807,1,01-02 23:00,홍성읍,0.412
8808,1,01-03 00:00,홍성읍,0.456
8809,1,01-03 01:00,홍성읍,0.524
8810,1,01-03 02:00,홍성읍,0.372
8811,1,01-03 03:00,홍성읍,0.38
8812,1,01-03 04:00,홍성읍,0.408
8813,1,01-03 05:00,홍성읍,0.36
8814,1,01-03 06:00,홍성읍,0.384
8815,1,01-03 07:00,홍성읍,0.396
8816,1,01-03 08:00,홍성읍,0.396
8817,1,01-03 09:00,홍성읍,0.476
8818,1,01-03 10:00,홍성읍,0.496
8819,1,01-03 11:00,홍성읍,0.5
8820,1,01-03 12:00,홍성읍,0.44
8821,1,01-03 13:00,홍성읍,0.428
8822,1,01-03 14:00,홍성읍,0.436
8823,1,01-03 15:00,홍성읍,0.46
8824,1,01-03 16:00,홍성읍,0.496
8825,1,01-03 17:00,홍성읍,0.532
8826,1,01-03 18:00,홍성읍,0.56
8827,1,01-03 19:00,홍성읍,0.5680000000000001
8828,1,01-03 20:00,홍성읍,0.632
8829,1,01-03 21:00,홍성읍,0.612
8830,1,01-03 22:00,홍성읍,0.544
8831,1,01-03 23:00,홍성읍,0.544
8832,1,01-04 00:00,홍성읍,0.552
8833,1,01-04 01:00,홍성읍,0.528
8834,1,01-04 02:00,홍성읍,0.496
8835,1,01-04 03:00,홍성읍,0.488
8836,1,01-04 04:00,홍성읍,0.48
8837,1,01-04 05:00,홍성읍,0.48
8838,1,01-04 06:00,홍성읍,0.416
8839,1,01-04 07:00,홍성읍,0.436
8840,1,01-04 08:00,홍성읍,0.432
8841,1,01-04 09:00,홍성읍,0.436
8842,1,01-04 10:00,홍성읍,0.38
8843,1,01-04 11:00,홍성읍,0.348
8844,1,01-04 12:00,홍성읍,0.212
8845,1,01-04 13:00,홍성읍,0.324
8846,1,01-04 14:00,홍성읍,0.336
8847,1,01-04 15:00,홍성읍,0.14
8848,1,01-04 16:00,홍성읍,0.064
8849,1,01-04 17:00,홍성읍,0.052
8850,1,01-04 18:00,홍성읍,0.052
8851,1,01-04 19:00,홍성읍,0.04
8852,1,01-04 20:00,홍성읍,0.036
8853,1,01-04 21:00,홍성읍,0.036
8854,1,01-04 22:00,홍성읍,0.04
8855,1,01-04 23:00,홍성읍,0.064
8856,1,01-05 00:00,홍성읍,0.072
8857,1,01-05 01:00,홍성읍,0.072
8858,1,01-05 02:00,홍성읍,0.096
8859,1,01-05 03:00,홍성읍,0.06
8860,1,01-05 04:00,홍성읍,0.064
8861,1,01-05 05:00,홍성읍,0.068
8862,1,01-05 06:00,홍성읍,0.1
8863,1,01-05 07:00,홍성읍,0.092
8864,1,01-05 08:00,홍성읍,0.1
8865,1,01-05 09:00,홍성읍,0.08
8866,1,01-05 10:00,홍성읍,0.064
8867,1,01-05 11:00,홍성읍,0.036
8868,1,01-05 12:00,홍성읍,0.04
8869,1,01-05 13:00,홍성읍,0.04
8870,1,01-05 14:00,홍성읍,0.036
8871,1,01-05 15:00,홍성읍,0.032
8872,1,01-05 16:00,홍성읍,0.036
8873,1,01-05 17:00,홍성읍,0.064
8874,1,01-05 18:00,홍성읍,0.064
8875,1,01-05 19:00,홍성읍,0.084
8876,1,01-05 20:00,홍성읍,0.076
8877,1,01-05 21:00,홍성읍,0.088
8878,1,01-05 22:00,홍성읍,0.068
8879,1,01-05 23:00,홍성읍,0.096
8880,1,01-06 00:00,홍성읍,0.108
8881,1,01-06 01:00,홍성읍,0.088
8882,1,01-06 02:00,홍성읍,0.076
8883,1,01-06 03:00,홍성읍,0.088
8884,1,01-06 04:00,홍성읍,0.092
8885,1,01-06 05:00,홍성읍,0.08
8886,1,01-06 06:00,홍성읍,0.084
8887,1,01-06 07:00,홍성읍,0.08
8888,1,01-06 08:00,홍성읍,0.096
8889,1,01-06 09:00,홍성읍,0.08
8890,1,01-06 10:00,홍성읍,0.096
8891,1,01-06 11:00,홍성읍,0.124
8892,1,01-06 12:00,홍성읍,0.148
8893,1,01-06 13:00,홍성읍,0.108
8894,1,01-06 14:00,홍성읍,0.092
8895,1,01-06 15:00,홍성읍,0.08
8896,1,01-06 16:00,홍성읍,0.076
8897,1,01-06 17:00,홍성읍,0.088
8898,1,01-06 18:00,홍성읍,0.136
8899,1,01-06 19:00,홍성읍,0.16
8900,1,01-06 20:00,홍성읍,0.152
8901,1,01-06 21:00,홍성읍,0.144
8902,1,01-06 22:00,홍성읍,0.164
8903,1,01-06 23:00,홍성읍,0.152
8904,1,01-07 00:00,홍성읍,0.144
8905,1,01-07 01:00,홍성읍,0.192
8906,1,01-07 02:00,홍성읍,0.168
8907,1,01-07 03:00,홍성읍,0.152
8908,1,01-07 04:00,홍성읍,0.18
8909,1,01-07 05:00,홍성읍,0.172
8910,1,01-07 06:00,홍성읍,0.144
8911,1,01-07 07:00,홍성읍,0.208
8912,1,01-07 08:00,홍성읍,0.192
8913,1,01-07 09:00,홍성읍,0.228
8914,1,01-07 10:00,홍성읍,0.22
8915,1,01-07 11:00,홍성읍,0.18
8916,1,01-07 12:00,홍성읍,0.184
8917,1,01-07 13:00,홍성읍,0.196
8918,1,01-07 14:00,홍성읍,0.252
8919,1,01-07 15:00,홍성읍,0.232
8920,1,01-07 16:00,홍성읍,0.228
8921,1,01-07 17:00,홍성읍,0.292
8922,1,01-07 18:00,홍성읍,0.312
8923,1,01-07 19:00,홍성읍,0.288
8924,1,01-07 20:00,홍성읍,0.284
8925,1,01-07 21:00,홍성읍,0.344
8926,1,01-07 22:00,홍성읍,0.352
8927,1,01-07 23:00,홍성읍,0.348
8928,1,01-08 00:00,홍성읍,0.328
8929,1,01-08 01:00,홍성읍,0.332
8930,1,01-08 02:00,홍성읍,0.32
8931,1,01-08 03:00,홍성읍,0.328
8932,1,01-08 04:00,홍성읍,0.3
8933,1,01-08 05:00,홍성읍,0.276
8934,1,01-08 06:00,홍성읍,0.26
8935,1,01-08 07:00,홍성읍,0.292
8936,1,01-08 08:00,홍성읍,0.336
8937,1,01-08 09:00,홍성읍,0.308
8938,1,01-08 10:00,홍성읍,0.316
8939,1,01-08 11:00,홍성읍,0.228
8940,1,01-08 12:00,홍성읍,0.188
8941,1,01-08 13:00,홍성읍,0.224
8942,1,01-08 14:00,홍성읍,0.172
8943,1,01-08 15:00,홍성읍,0.172
8944,1,01-08 16:00,홍성읍,0.196
8945,1,01-08 17:00,홍성읍,0.176
8946,1,01-08 18:00,홍성읍,0.252
8947,1,01-08 19:00,홍성읍,0.26
8948,1,01-08 20:00,홍성읍,0.292
8949,1,01-08 21:00,홍성읍,0.272
8950,1,01-08 22:00,홍성읍,0.264
8951,1,01-08 23:00,홍성읍,0.272
8952,1,01-09 00:00,홍성읍,0.28
8953,1,01-09 01:00,홍성읍,0.284
8954,1,01-09 02:00,홍성읍,0.16
8955,1,01-09 03:00,홍성읍,0.192
8956,1,01-09 04:00,홍성읍,0.256
8957,1,01-09 05:00,홍성읍,0.236
8958,1,01-09 06:00,홍성읍,0.124
8959,1,01-09 07:00,홍성읍,0.108
8960,1,01-09 08:00,홍성읍,0.112
8961,1,01-09 09:00,홍성읍,0.084
8962,1,01-09 10:00,홍성읍,0.064
8963,1,01-09 11:00,홍성읍,0.048
8964,1,01-09 12:00,홍성읍,0.044
8965,1,01-09 13:00,홍성읍,0.048
8966,1,01-09 14:00,홍성읍,0.044
8967,1,01-09 15:00,홍성읍,0.036
8968,1,01-09 16:00,홍성읍,0.052
8969,1,01-09 17:00,홍성읍,0.056
8970,1,01-09 18:00,홍성읍,0.056
8971,1,01-09 19:00,홍성읍,0.056
8972,1,01-09 20:00,홍성읍,0.052
8973,1,01-09 21:00,홍성읍,0.068
8974,1,01-09 22:00,홍성읍,0.052
8975,1,01-09 23:00,홍성읍,0.04
8976,1,01-10 00:00,홍성읍,0.048
8977,1,01-10 01:00,홍성읍,0.052
8978,1,01-10 02:00,홍성읍,0.056
8979,1,01-10 03:00,홍성읍,0.056
8980,1,01-10 04:00,홍성읍,0.064
8981,1,01-10 05:00,홍성읍,0.052
8982,1,01-10 06:00,홍성읍,0.08
8983,1,01-10 07:00,홍성읍,0.08
8984,1,01-10 08:00,홍성읍,0.076
8985,1,01-10 09:00,홍성읍,0.136
8986,1,01-10 10:00,홍성읍,0.068
8987,1,01-10 11:00,홍성읍,0.04
8988,1,01-10 12:00,홍성읍,0.04
8989,1,01-10 13:00,홍성읍,0.028
8990,1,01-10 14:00,홍성읍,0.028
8991,1,01-10 15:00,홍성읍,0.044
8992,1,01-10 16:00,홍성읍,0.06
8993,1,01-10 17:00,홍성읍,0.1
8994,1,01-10 18:00,홍성읍,0.112
8995,1,01-10 19:00,홍성읍,0.124
8996,1,01-10 20:00,홍성읍,0.148
8997,1,01-10 21:00,홍성읍,0.144
8998,1,01-10 22:00,홍성읍,0.144
8999,1,01-10 23:00,홍성읍,0.12
9000,1,01-11 00:00,홍성읍,0.132
9001,1,01-11 01:00,홍성읍,0.112
9002,1,01-11 02:00,홍성읍,0.108
9003,1,01-11 03:00,홍성읍,0.1
9004,1,01-11 04:00,홍성읍,0.104
9005,1,01-11 05:00,홍성읍,0.116
9006,1,01-11 06:00,홍성읍,0.128
9007,1,01-11 07:00,홍성읍,0.148
9008,1,01-11 08:00,홍성읍,0.156
9009,1,01-11 09:00,홍성읍,0.188
9010,1,01-11 10:00,홍성읍,0.164
9011,1,01-11 11:00,홍성읍,0.136
9012,1,01-11 12:00,홍성읍,0.12
9013,1,01-11 13:00,홍성읍,0.116
9014,1,01-11 14:00,홍성읍,0.108
9015,1,01-11 15:00,홍성읍,0.124
9016,1,01-11 16:00,홍성읍,0.116
9017,1,01-11 17:00,홍성읍,0.152
9018,1,01-11 18:00,홍성읍,0.16
9019,1,01-11 19:00,홍성읍,0.172
9020,1,01-11 20:00,홍성읍,0.16
9021,1,01-11 21:00,홍성읍,0.18
9022,1,01-11 22:00,홍성읍,0.216
9023,1,01-11 23:00,홍성읍,0.236
9024,1,01-12 00:00,홍성읍,0.248
9025,1,01-12 01:00,홍성읍,0.26
9026,1,01-12 02:00,홍성읍,0.24
9027,1,01-12 03:00,홍성읍,0.256
9028,1,01-12 04:00,홍성읍,0.272
9029,1,01-12 05:00,홍성읍,0.272
9030,1,01-12 06:00,홍성읍,0.304
9031,1,01-12 07:00,홍성읍,0.292
9032,1,01-12 08:00,홍성읍,0.312
9033,1,01-12 09:00,홍성읍,0.24
9034,1,01-12 10:00,홍성읍,0.228
9035,1,01-12 11:00,홍성읍,0.244
9036,1,01-12 12:00,홍성읍,0.252
9037,1,01-12 13:00,홍성읍,0.18
9038,1,01-12 14:00,홍성읍,0.084
9039,1,01-12 15:00,홍성읍,0.092
9040,1,01-12 16:00,홍성읍,0.06
9041,1,01-12 17:00,홍성읍,0.072
9042,1,01-12 18:00,홍성읍,0.068
9043,1,01-12 19:00,홍성읍,0.056
9044,1,01-12 20:00,홍성읍,0.092
9045,1,01-12 21:00,홍성읍,0.068
9046,1,01-12 22:00,홍성읍,0.064
9047,1,01-12 23:00,홍성읍,0.08
9048,1,01-13 00:00,홍성읍,0.08
9049,1,01-13 01:00,홍성읍,0.068
9050,1,01-13 02:00,홍성읍,0.076
9051,1,01-13 03:00,홍성읍,0.072
9052,1,01-13 04:00,홍성읍,0.084
9053,1,01-13 05:00,홍성읍,0.06
9054,1,01-13 06:00,홍성읍,0.072
9055,1,01-13 07:00,홍성읍,0.116
9056,1,01-13 08:00,홍성읍,0.136
9057,1,01-13 09:00,홍성읍,0.208
9058,1,01-13 10:00,홍성읍,0.152
9059,1,01-13 11:00,홍성읍,0.04
9060,1,01-13 12:00,홍성읍,0.036
9061,1,01-13 13:00,홍성읍,0.044
9062,1,01-13 14:00,홍성읍,0.044
9063,1,01-13 15:00,홍성읍,0.032
9064,1,01-13 16:00,홍성읍,0.06
9065,1,01-13 17:00,홍성읍,0.056
9066,1,01-13 18:00,홍성읍,0.108
