,연도,일시,측정소,PM2.5
17520,2,01-01 00:00,동문동,0.08
17521,2,01-01 01:00,동문동,0.064
17522,2,01-01 02:00,동문동,0.056
17523,2,01-01 03:00,동문동,0.06
17524,2,01-01 04:00,동문동,0.036
17525,2,01-01 05:00,동문동,0.036
17526,2,01-01 06:00,동문동,0.052
17527,2,01-01 07:00,동문동,0.048
17528,2,01-01 08:00,동문동,0.048
17529,2,01-01 09:00,동문동,0.04
17530,2,01-01 10:00,동문동,0.028
17531,2,01-01 11:00,동문동,0.068
17532,2,01-01 12:00,동문동,0.048
17533,2,01-01 13:00,동문동,0.032
17534,2,01-01 14:00,동문동,0.04
17535,2,01-01 15:00,동문동,0.028
17536,2,01-01 16:00,동문동,0.012
17537,2,01-01 17:00,동문동,0.028
17538,2,01-01 18:00,동문동,0.012
17539,2,01-01 19:00,동문동,0.0
17540,2,01-01 20:00,동문동,0.008
17541,2,01-01 21:00,동문동,0.008
17542,2,01-01 22:00,동문동,0.008
17543,2,01-01 23:00,동문동,0.024
17544,2,01-02 00:00,동문동,0.024
17545,2,01-02 01:00,동문동,0.032
17546,2,01-02 02:00,동문동,0.044
17547,2,01-02 03:00,동문동,0.048
17548,2,01-02 04:00,동문동,0.028
17549,2,01-02 05:00,동문동,0.032
17550,2,01-02 06:00,동문동,0.032
17551,2,01-02 07:00,동문동,0.024
17552,2,01-02 08:00,동문동,0.008
17553,2,01-02 09:00,동문동,0.016
17554,2,01-02 10:00,동문동,0.004
17555,2,01-02 11:00,동문동,0.008
17556,2,01-02 12:00,동문동,0.032
17557,2,01-02 13:00,동문동,0.024
17558,2,01-02 14:00,동문동,0.016
17559,2,01-02 15:00,동문동,0.004
17560,2,01-02 16:00,동문동,0.02
17561,2,01-02 17:00,동문동,0.008
17562,2,01-02 18:00,동문동,0.02
17563,2,01-02 19:00,동문동,0.032
17564,2,01-02 20:00,동문동,0.044
17565,2,01-02 21:00,동문동,0.052
17566,2,01-02 22:00,동문동,0.044
17567,2,01-02 23:00,동문동,0.056
17568,2,01-03 00:00,동문동,0.076
17569,2,01-03 01:00,동문동,0.096
17570,2,01-03 02:00,동문동,0.08
17571,2,01-03 03:00,동문동,0.068
17572,2,01-03 04:00,동문동,0.036
17573,2,01-03 05:00,동문동,0.024
17574,2,01-03 06:00,동문동,0.016
17575,2,01-03 07:00,동문동,0.04
17576,2,01-03 08:00,동문동,0.072
17577,2,01-03 09:00,동문동,0.068
17578,2,01-03 10:00,동문동,0.108
17579,2,01-03 11:00,동문동,0.08
17580,2,01-03 12:00,동문동,0.092
17581,2,01-03 13:00,동문동,0.1
17582,2,01-03 14:00,동문동,0.104
17583,2,01-03 15:00,동문동,0.068
17584,2,01-03 16:00,동문동,0.056
17585,2,01-03 17:00,동문동,0.04
17586,2,01-03 18:00,동문동,0.016
17587,2,01-03 19:00,동문동,0.048
17588,2,01-03 20:00,동문동,0.036
17589,2,01-03 21:00,동문동,0.052
17590,2,01-03 22:00,동문동,0.068
17591,2,01-03 23:00,동문동,0.1
17592,2,01-04 00:00,동문동,0.096
17593,2,01-04 01:00,동문동,0.016
17594,2,01-04 02:00,동문동,0.02
17595,2,01-04 03:00,동문동,0.06
17596,2,01-04 04:00,동문동,0.056
17597,2,01-04 05:00,동문동,0.044
17598,2,01-04 06:00,동문동,0.052
17599,2,01-04 07:00,동문동,0.08
17600,2,01-04 08:00,동문동,0.08
17601,2,01-04 09:00,동문동,0.08
17602,2,01-04 10:00,동문동,0.052
17603,2,01-04 11:00,동문동,0.056
17604,2,01-04 12:00,동문동,0.02
17605,2,01-04 13:00,동문동,0.02
17606,2,01-04 14:00,동문동,0.016
17607,2,01-04 15:00,동문동,0.032
17608,2,01-04 16:00,동문동,0.048
17609,2,01-04 17:00,동문동,0.052
17610,2,01-04 18:00,동문동,0.072
17611,2,01-04 19:00,동문동,0.072
17612,2,01-04 20:00,동문동,0.072
17613,2,01-04 21:00,동문동,0.116
17614,2,01-04 22:00,동문동,0.108
17615,2,01-04 23:00,동문동,0.12
17616,2,01-05 00:00,동문동,0.112
17617,2,01-05 01:00,동문동,0.112
17618,2,01-05 02:00,동문동,0.116
17619,2,01-05 03:00,동문동,0.12
17620,2,01-05 04:00,동문동,0.14
17621,2,01-05 05:00,동문동,0.116
17622,2,01-05 06:00,동문동,0.156
17623,2,01-05 07:00,동문동,0.136
17624,2,01-05 08:00,동문동,0.08
17625,2,01-05 09:00,동문동,0.072
17626,2,01-05 10:00,동문동,0.052
17627,2,01-05 11:00,동문동,0.008
17628,2,01-05 12:00,동문동,0.016
17629,2,01-05 13:00,동문동,0.036
17630,2,01-05 14:00,동문동,0.032
17631,2,01-05 15:00,동문동,0.036
17632,2,01-05 16:00,동문동,0.024
17633,2,01-05 17:00,동문동,0.02
17634,2,01-05 18:00,동문동,0.012
17635,2,01-05 19:00,동문동,0.036
17636,2,01-05 20:00,동문동,0.032
17637,2,01-05 21:00,동문동,0.056
17638,2,01-05 22:00,동문동,0.068
17639,2,01-05 23:00,동문동,0.04
17640,2,01-06 00:00,동문동,0.1
17641,2,01-06 01:00,동문동,0.144
17642,2,01-06 02:00,동문동,0.12
17643,2,01-06 03:00,동문동,0.084
17644,2,01-06 04:00,동문동,0.08
17645,2,01-06 05:00,동문동,0.084
17646,2,01-06 06:00,동문동,0.1
17647,2,01-06 07:00,동문동,0.128
17648,2,01-06 08:00,동문동,0.16
17649,2,01-06 09:00,동문동,0.148
17650,2,01-06 10:00,동문동,0.152
17651,2,01-06 11:00,동문동,0.176
17652,2,01-06 12:00,동문동,0.16
17653,2,01-06 13:00,동문동,0.16
17654,2,01-06 14:00,동문동,0.116
17655,2,01-06 15:00,동문동,0.06
17656,2,01-06 16:00,동문동,0.06
17657,2,01-06 17:00,동문동,0.064
17658,2,01-06 18:00,동문동,0.064
17659,2,01-06 19:00,동문동,0.06
17660,2,01-06 20:00,동문동,0.104
17661,2,01-06 21:00,동문동,0.14
17662,2,01-06 22:00,동문동,0.104
17663,2,01-06 23:00,동문동,0.12
17664,2,01-07 00:00,동문동,0.168
17665,2,01-07 01:00,동문동,0.168
17666,2,01-07 02:00,동문동,0.188
17667,2,01-07 03:00,동문동,0.16
17668,2,01-07 04:00,동문동,0.164
17669,2,01-07 05:00,동문동,0.152
17670,2,01-07 06:00,동문동,0.152
17671,2,01-07 07:00,동문동,0.176
17672,2,01-07 08:00,동문동,0.176
17673,2,01-07 09:00,동문동,0.16
17674,2,01-07 10:00,동문동,0.076
17675,2,01-07 11:00,동문동,0.032
17676,2,01-07 12:00,동문동,0.028
17677,2,01-07 13:00,동문동,0.02
17678,2,01-07 14:00,동문동,0.02
17679,2,01-07 15:00,동문동,0.016
17680,2,01-07 16:00,동문동,0.016
17681,2,01-07 17:00,동문동,0.06
17682,2,01-07 18:00,동문동,0.104
17683,2,01-07 19:00,동문동,0.144
17684,2,01-07 20:00,동문동,0.124
17685,2,01-07 21:00,동문동,0.124
17686,2,01-07 22:00,동문동,0.14
17687,2,01-07 23:00,동문동,0.128
17688,2,01-08 00:00,동문동,0.184
17689,2,01-08 01:00,동문동,0.172
17690,2,01-08 02:00,동문동,0.148
17691,2,01-08 03:00,동문동,0.148
17692,2,01-08 04:00,동문동,0.108
17693,2,01-08 05:00,동문동,0.084
17694,2,01-08 06:00,동문동,0.104
17695,2,01-08 07:00,동문동,0.124
17696,2,01-08 08:00,동문동,0.136
17697,2,01-08 09:00,동문동,0.196
17698,2,01-08 10:00,동문동,0.212
17699,2,01-08 11:00,동문동,0.352
17700,2,01-08 12:00,동문동,0.368
17701,2,01-08 13:00,동문동,0.328
17702,2,01-08 14:00,동문동,0.28
17703,2,01-08 15:00,동문동,0.236
17704,2,01-08 16:00,동문동,0.184
17705,2,01-08 17:00,동문동,0.196
17706,2,01-08 18:00,동문동,0.184
17707,2,01-08 19:00,동문동,0.18
17708,2,01-08 20:00,동문동,0.184
17709,2,01-08 21:00,동문동,0.144
17710,2,01-08 22:00,동문동,0.124
17711,2,01-08 23:00,동문동,0.072
17712,2,01-09 00:00,동문동,0.092
17713,2,01-09 01:00,동문동,0.132
17714,2,01-09 02:00,동문동,0.068
17715,2,01-09 03:00,동문동,0.044
17716,2,01-09 04:00,동문동,0.048
17717,2,01-09 05:00,동문동,0.028
17718,2,01-09 06:00,동문동,0.036
17719,2,01-09 07:00,동문동,0.048
17720,2,01-09 08:00,동문동,0.032
17721,2,01-09 09:00,동문동,0.02
17722,2,01-09 10:00,동문동,0.032
17723,2,01-09 11:00,동문동,0.056
17724,2,01-09 12:00,동문동,0.092
17725,2,01-09 13:00,동문동,0.1
17726,2,01-09 14:00,동문동,0.108
17727,2,01-09 15:00,동문동,0.096
17728,2,01-09 16:00,동문동,0.072
17729,2,01-09 17:00,동문동,0.012
17730,2,01-09 18:00,동문동,0.032
17731,2,01-09 19:00,동문동,0.04
17732,2,01-09 20:00,동문동,0.02
17733,2,01-09 21:00,동문동,0.024
17734,2,01-09 22:00,동문동,0.012
17735,2,01-09 23:00,동문동,0.048
17736,2,01-10 00:00,동문동,0.032
17737,2,01-10 01:00,동문동,0.056
17738,2,01-10 02:00,동문동,0.048
17739,2,01-10 03:00,동문동,0.048
17740,2,01-10 04:00,동문동,0.068
17741,2,01-10 05:00,동문동,0.064
17742,2,01-10 06:00,동문동,0.072
17743,2,01-10 07:00,동문동,0.072
17744,2,01-10 08:00,동문동,0.072
17745,2,01-10 09:00,동문동,0.116
17746,2,01-10 10:00,동문동,0.092
17747,2,01-10 11:00,동문동,0.084
17748,2,01-10 12:00,동문동,0.072
17749,2,01-10 13:00,동문동,0.08
17750,2,01-10 14:00,동문동,0.08
17751,2,01-10 15:00,동문동,0.08
17752,2,01-10 16:00,동문동,0.088
17753,2,01-10 17:00,동문동,0.072
17754,2,01-10 18:00,동문동,0.076
17755,2,01-10 19:00,동문동,0.108
