,연도,일시,측정소,PM2.5
8760,1,01-01 00:00,신흥동,0.352
8761,1,01-01 01:00,신흥동,0.364
8762,1,01-01 02:00,신흥동,0.364
8763,1,01-01 03:00,신흥동,0.352
8764,1,01-01 04:00,신흥동,0.336
8765,1,01-01 05:00,신흥동,0.344
8766,1,01-01 06:00,신흥동,0.336
8767,1,01-01 07:00,신흥동,0.332
8768,1,01-01 08:00,신흥동,0.344
8769,1,01-01 09:00,신흥동,0.36
8770,1,01-01 10:00,신흥동,0.364
8771,1,01-01 11:00,신흥동,0.368
8772,1,01-01 12:00,신흥동,0.376
8773,1,01-01 13:00,신흥동,0.372
8774,1,01-01 14:00,신흥동,0.36
8775,1,01-01 15:00,신흥동,0.34
8776,1,01-01 16:00,신흥동,0.288
8777,1,01-01 17:00,신흥동,0.256
8778,1,01-01 18:00,신흥동,0.252
8779,1,01-01 19:00,신흥동,0.272
8780,1,01-01 20:00,신흥동,0.276
8781,1,01-01 21:00,신흥동,0.268
8782,1,01-01 22:00,신흥동,0.26
8783,1,01-01 23:00,신흥동,0.264
8784,1,01-02 00:00,신흥동,0.316
8785,1,01-02 01:00,신흥동,0.312
8786,1,01-02 02:00,신흥동,0.296
8787,1,01-02 03:00,신흥동,0.28
8788,1,01-02 04:00,신흥동,0.272
8789,1,01-02 05:00,신흥동,0.268
8790,1,01-02 06:00,신흥동,0.272
8791,1,01-02 07:00,신흥동,0.288
8792,1,01-02 08:00,신흥동,0.324
8793,1,01-02 09:00,신흥동,0.356
8794,1,01-02 10:00,신흥동,0.384
8795,1,01-02 11:00,신흥동,0.392
8796,1,01-02 12:00,신흥동,0.372
8797,1,01-02 13:00,신흥동,0.336
8798,1,01-02 14:00,신흥동,0.312
8799,1,01-02 15:00,신흥동,0.288
8800,1,01-02 16:00,신흥동,0.296
8801,1,01-02 17:00,신흥동,0.288
8802,1,01-02 18:00,신흥동,0.284
8803,1,01-02 19:00,신흥동,0.296
8804,1,01-02 20:00,신흥동,0.344
8805,1,01-02 21:00,신흥동,0.384
8806,1,01-02 22:00,신흥동,0.42
8807,1,01-02 23:00,신흥동,0.412
8808,1,01-03 00:00,신흥동,0.412
8809,1,01-03 01:00,신흥동,0.416
8810,1,01-03 02:00,신흥동,0.416
8811,1,01-03 03:00,신흥동,0.42
8812,1,01-03 04:00,신흥동,0.4
8813,1,01-03 05:00,신흥동,0.4
8814,1,01-03 06:00,신흥동,0.408
8815,1,01-03 07:00,신흥동,0.424
8816,1,01-03 08:00,신흥동,0.424
8817,1,01-03 09:00,신흥동,0.4
8818,1,01-03 10:00,신흥동,0.4
8819,1,01-03 11:00,신흥동,0.42
8820,1,01-03 12:00,신흥동,0.432
8821,1,01-03 13:00,신흥동,0.46
8822,1,01-03 14:00,신흥동,0.476
8823,1,01-03 15:00,신흥동,0.504
8824,1,01-03 16:00,신흥동,0.516
8825,1,01-03 17:00,신흥동,0.524
8826,1,01-03 18:00,신흥동,0.528
8827,1,01-03 19:00,신흥동,0.54
8828,1,01-03 20:00,신흥동,0.548
8829,1,01-03 21:00,신흥동,0.56
8830,1,01-03 22:00,신흥동,0.556
8831,1,01-03 23:00,신흥동,0.5640000000000001
8832,1,01-04 00:00,신흥동,0.5680000000000001
8833,1,01-04 01:00,신흥동,0.58
8834,1,01-04 02:00,신흥동,0.556
8835,1,01-04 03:00,신흥동,0.516
8836,1,01-04 04:00,신흥동,0.52
8837,1,01-04 05:00,신흥동,0.528
8838,1,01-04 06:00,신흥동,0.528
8839,1,01-04 07:00,신흥동,0.496
8840,1,01-04 08:00,신흥동,0.48
8841,1,01-04 09:00,신흥동,0.492
8842,1,01-04 10:00,신흥동,0.46
8843,1,01-04 11:00,신흥동,0.392
8844,1,01-04 12:00,신흥동,0.352
8845,1,01-04 13:00,신흥동,0.368
8846,1,01-04 14:00,신흥동,0.364
8847,1,01-04 15:00,신흥동,0.328
8848,1,01-04 16:00,신흥동,0.252
8849,1,01-04 17:00,신흥동,0.172
8850,1,01-04 18:00,신흥동,0.096
8851,1,01-04 19:00,신흥동,0.04
8852,1,01-04 20:00,신흥동,0.032
8853,1,01-04 21:00,신흥동,0.052
8854,1,01-04 22:00,신흥동,0.052
8855,1,01-04 23:00,신흥동,0.048
8856,1,01-05 00:00,신흥동,0.048
8857,1,01-05 01:00,신흥동,0.056
8858,1,01-05 02:00,신흥동,0.052
8859,1,01-05 03:00,신흥동,0.06
8860,1,01-05 04:00,신흥동,0.08
8861,1,01-05 05:00,신흥동,0.092
8862,1,01-05 06:00,신흥동,0.096
8863,1,01-05 07:00,신흥동,0.1
8864,1,01-05 08:00,신흥동,0.104
8865,1,01-05 09:00,신흥동,0.088
8866,1,01-05 10:00,신흥동,0.088
8867,1,01-05 11:00,신흥동,0.076
8868,1,01-05 12:00,신흥동,0.064
8869,1,01-05 13:00,신흥동,0.06
8870,1,01-05 14:00,신흥동,0.06
8871,1,01-05 15:00,신흥동,0.064
8872,1,01-05 16:00,신흥동,0.06
8873,1,01-05 17:00,신흥동,0.052
8874,1,01-05 18:00,신흥동,0.052
8875,1,01-05 19:00,신흥동,0.072
